2022-11-9_0-40-27,995.64,8.49,73.77
2022-11-9_0-41-27,995.68,8.50,73.49
2022-11-9_0-42-27,995.79,8.51,73.86
2022-11-9_0-43-27,995.79,8.51,73.76
2022-11-9_0-44-27,995.88,8.55,73.65
2022-11-9_0-45-28,995.94,8.58,74.30
2022-11-9_0-46-28,995.98,8.59,73.34
2022-11-9_0-47-28,995.96,8.62,73.92
2022-11-9_0-48-28,995.88,8.65,73.42
2022-11-9_0-49-28,996.03,8.66,72.98
2022-11-9_0-50-28,995.94,8.67,73.14
2022-11-9_0-51-28,995.90,8.70,73.18
2022-11-9_0-52-29,995.93,8.79,73.99
2022-11-9_0-53-29,995.80,8.89,72.55
2022-11-9_0-54-29,995.80,8.99,72.95
2022-11-9_0-55-29,995.70,9.02,72.98
2022-11-9_0-56-29,995.66,9.06,72.03
2022-11-9_0-57-29,995.76,9.02,71.46
2022-11-9_0-58-29,995.74,9.00,72.16
2022-11-9_0-59-29,995.72,8.99,71.79
2022-11-9_1-0-30,995.80,8.98,71.81
2022-11-9_1-1-30,995.67,8.93,71.39
2022-11-9_1-2-30,995.72,8.93,72.16
2022-11-9_1-3-30,995.70,8.93,72.13
2022-11-9_1-4-30,995.63,8.95,72.32
2022-11-9_1-5-30,995.63,8.94,71.45
2022-11-9_1-6-30,995.68,8.96,72.23
2022-11-9_1-7-31,995.72,8.99,71.59
2022-11-9_1-8-31,995.74,9.01,71.24
2022-11-9_1-9-31,995.76,9.05,72.04
2022-11-9_1-10-31,995.85,9.10,71.87
2022-11-9_1-11-31,995.78,9.07,70.92
2022-11-9_1-12-31,995.83,9.08,71.75
2022-11-9_1-13-31,995.83,9.08,71.13
2022-11-9_1-14-32,995.68,9.02,70.66
2022-11-9_1-15-32,995.74,9.00,71.03
2022-11-9_1-16-32,995.70,8.99,71.27
2022-11-9_1-17-32,995.72,9.00,71.57
2022-11-9_1-18-32,995.76,9.01,71.99
2022-11-9_1-19-32,995.76,9.01,70.84
2022-11-9_1-20-32,995.70,8.99,70.91
2022-11-9_1-21-33,995.72,8.99,71.27
2022-11-9_1-22-33,995.80,9.02,71.94
2022-11-9_1-23-33,995.85,9.05,71.45
2022-11-9_1-24-33,995.85,9.04,71.19
2022-11-9_1-25-33,995.80,9.08,70.98
2022-11-9_1-26-33,995.68,9.06,70.19
2022-11-9_1-27-34,995.63,9.10,71.26
2022-11-9_1-28-34,995.64,9.13,70.84
2022-11-9_1-29-34,995.42,9.19,71.33
2022-11-9_1-30-34,995.42,9.19,70.31
2022-11-9_1-31-34,995.36,9.21,70.67
2022-11-9_1-32-34,995.40,9.22,70.81
2022-11-9_1-33-34,995.40,9.23,70.31
2022-11-9_1-34-35,995.43,9.24,70.52
2022-11-9_1-35-35,995.43,9.24,70.85
2022-11-9_1-36-35,995.41,9.28,70.89
2022-11-9_1-37-35,995.28,9.30,70.58
2022-11-9_1-38-35,995.28,9.36,69.97
2022-11-9_1-39-35,995.26,9.40,69.93
2022-11-9_1-40-35,995.34,9.44,69.47
2022-11-9_1-41-36,995.34,9.44,69.30
2022-11-9_1-42-36,995.39,9.41,69.40
2022-11-9_1-43-36,995.36,9.39,69.76
2022-11-9_1-44-36,995.28,9.45,70.71
2022-11-9_1-45-36,995.28,9.45,69.81
2022-11-9_1-46-36,995.24,9.47,69.76
2022-11-9_1-47-36,995.28,9.51,69.84
2022-11-9_1-48-37,995.28,9.49,69.37
2022-11-9_1-49-37,995.34,9.54,69.87
2022-11-9_1-50-37,995.22,9.52,69.88
2022-11-9_1-51-37,995.22,9.53,69.03
2022-11-9_1-52-37,995.18,9.54,69.00
2022-11-9_1-53-37,995.15,9.54,69.24
2022-11-9_1-54-37,995.15,9.54,69.21
2022-11-9_1-55-38,995.07,9.55,69.58
2022-11-9_1-56-38,995.07,9.55,69.49
2022-11-9_1-57-38,995.13,9.58,68.51
2022-11-9_1-58-38,995.03,9.58,68.31
2022-11-9_1-59-38,995.03,9.57,68.44
2022-11-9_2-0-38,995.16,9.58,68.62
2022-11-9_2-1-38,995.07,9.60,68.90
2022-11-9_2-2-39,995.18,9.63,68.44
2022-11-9_2-3-39,995.20,9.65,68.48
2022-11-9_2-4-39,995.18,9.71,69.29
2022-11-9_2-5-39,995.16,9.72,69.34
2022-11-9_2-6-39,995.14,9.77,67.41
2022-11-9_2-7-39,995.11,9.80,67.31
2022-11-9_2-8-39,995.07,9.79,67.84
2022-11-9_2-9-40,995.20,9.74,67.37
2022-11-9_2-10-40,995.09,9.71,66.85
2022-11-9_2-11-40,994.99,9.70,67.18
2022-11-9_2-12-40,994.90,9.71,67.54
2022-11-9_2-13-40,994.86,9.74,67.41
2022-11-9_2-14-40,994.90,9.75,67.11
2022-11-9_2-15-40,994.88,9.74,67.88
2022-11-9_2-16-41,994.82,9.75,67.60
2022-11-9_2-17-41,994.73,9.77,66.28
2022-11-9_2-18-41,994.73,9.78,67.40
2022-11-9_2-19-41,994.67,9.83,67.69
2022-11-9_2-20-41,994.73,9.87,67.25
2022-11-9_2-21-41,994.67,9.83,66.57
2022-11-9_2-22-41,994.67,9.84,67.05
2022-11-9_2-23-42,994.67,9.84,66.85
2022-11-9_2-24-42,994.73,9.81,67.62
2022-11-9_2-25-42,994.75,9.88,68.18
2022-11-9_2-26-42,994.82,9.91,67.07
2022-11-9_2-27-42,994.88,9.89,67.24
2022-11-9_2-28-42,994.86,9.88,66.86
2022-11-9_2-29-43,994.88,9.89,65.76
2022-11-9_2-30-43,994.80,9.90,66.19
2022-11-9_2-31-43,994.75,9.89,66.15
2022-11-9_2-32-43,994.75,9.88,66.66
2022-11-9_2-33-43,994.75,9.93,67.23
2022-11-9_2-34-43,994.82,9.90,64.91
2022-11-9_2-35-43,994.75,9.88,65.91
2022-11-9_2-36-44,994.75,9.93,66.90
2022-11-9_2-37-44,994.80,9.94,67.07
2022-11-9_2-38-44,994.80,9.94,66.32
2022-11-9_2-39-44,994.73,9.97,66.17
2022-11-9_2-40-44,994.90,9.98,66.98
2022-11-9_2-41-44,994.75,10.02,67.02
2022-11-9_2-42-44,994.65,10.01,66.43
2022-11-9_2-43-45,994.69,10.03,66.24
2022-11-9_2-44-45,994.54,10.01,66.27
2022-11-9_2-45-45,994.58,10.03,65.70
2022-11-9_2-46-45,994.52,10.00,66.02
2022-11-9_2-47-45,994.48,10.03,66.35
2022-11-9_2-48-45,994.41,10.00,64.76
2022-11-9_2-49-45,994.44,10.01,65.96
2022-11-9_2-50-46,994.39,10.04,66.35
2022-11-9_2-51-46,994.44,10.06,66.11
2022-11-9_2-52-46,994.41,10.06,65.90
2022-11-9_2-53-46,994.46,10.07,65.49
2022-11-9_2-54-46,994.44,10.07,64.61
2022-11-9_2-55-46,994.48,10.09,65.19
2022-11-9_2-56-46,994.50,10.09,65.03
2022-11-9_2-57-47,994.46,10.12,65.90
2022-11-9_2-58-47,994.46,10.12,64.80
2022-11-9_2-59-47,994.52,10.15,66.22
2022-11-9_3-0-47,994.63,10.14,65.38
2022-11-9_3-1-47,994.48,10.13,65.74
2022-11-9_3-2-47,994.52,10.14,64.84
2022-11-9_3-3-47,994.41,10.14,65.54
2022-11-9_3-4-48,994.50,10.14,64.77
2022-11-9_3-5-48,994.63,10.14,65.35
2022-11-9_3-6-48,994.52,10.14,65.06
2022-11-9_3-7-48,994.56,10.17,65.65
2022-11-9_3-8-48,994.65,10.20,65.61
2022-11-9_3-9-48,994.67,10.21,65.39
2022-11-9_3-10-48,994.73,10.20,65.15
2022-11-9_3-11-49,994.69,10.18,65.34
2022-11-9_3-12-49,994.77,10.21,66.09
2022-11-9_3-13-49,994.79,10.22,66.03
2022-11-9_3-14-49,994.77,10.22,65.21
2022-11-9_3-15-49,994.67,10.22,66.03
2022-11-9_3-16-49,994.69,10.18,64.42
2022-11-9_3-17-49,994.67,10.21,65.80
2022-11-9_3-18-50,994.69,10.27,66.34
2022-11-9_3-19-50,994.71,10.33,66.26
2022-11-9_3-20-50,994.67,10.36,65.91
2022-11-9_3-21-50,994.71,10.37,66.05
2022-11-9_3-22-50,994.62,10.33,65.72
2022-11-9_3-23-50,994.62,10.34,65.40
2022-11-9_3-24-51,994.65,10.35,65.48
2022-11-9_3-25-51,994.54,10.34,65.92
2022-11-9_3-26-51,994.48,10.36,66.03
2022-11-9_3-27-51,994.43,10.40,66.73
2022-11-9_3-28-51,994.47,10.40,66.26
2022-11-9_3-29-51,994.50,10.41,65.80
2022-11-9_3-30-51,994.41,10.42,66.77
2022-11-9_3-31-52,994.37,10.40,65.87
2022-11-9_3-32-52,994.31,10.39,64.93
2022-11-9_3-33-52,994.33,10.39,66.35
2022-11-9_3-34-52,994.35,10.40,65.06
2022-11-9_3-35-52,994.41,10.42,65.51
2022-11-9_3-36-52,994.31,10.44,64.27
2022-11-9_3-37-52,994.30,10.49,66.13
2022-11-9_3-38-53,994.24,10.45,66.03
2022-11-9_3-39-53,994.24,10.46,64.54
2022-11-9_3-40-53,994.18,10.48,65.93
2022-11-9_3-41-53,994.13,10.49,65.43
2022-11-9_3-42-53,994.09,10.42,64.56
2022-11-9_3-43-53,994.01,10.44,63.95
2022-11-9_3-44-53,993.99,10.48,64.31
2022-11-9_3-45-54,994.03,10.49,65.43
2022-11-9_3-46-54,994.09,10.52,64.80
2022-11-9_3-47-54,993.98,10.57,65.85
2022-11-9_3-48-54,993.90,10.57,65.13
2022-11-9_3-49-54,993.86,10.60,65.10
2022-11-9_3-50-54,993.92,10.65,65.93
2022-11-9_3-51-54,993.92,10.63,64.94
2022-11-9_3-52-55,993.94,10.59,64.28
2022-11-9_3-53-55,993.96,10.60,65.53
2022-11-9_3-54-55,993.86,10.61,64.32
2022-11-9_3-55-55,993.88,10.61,65.96
2022-11-9_3-56-55,993.90,10.63,65.32
2022-11-9_3-57-55,993.81,10.65,64.77
2022-11-9_3-58-55,993.88,10.67,64.69
2022-11-9_3-59-56,993.83,10.66,64.27
2022-11-9_4-0-56,993.75,10.66,65.33
2022-11-9_4-1-56,993.79,10.63,64.78
2022-11-9_4-2-56,993.75,10.61,63.70
2022-11-9_4-3-56,993.71,10.65,65.32
2022-11-9_4-4-56,993.71,10.68,65.12
2022-11-9_4-5-56,993.73,10.70,64.54
2022-11-9_4-6-57,993.71,10.73,65.22
2022-11-9_4-7-57,993.66,10.71,64.02
2022-11-9_4-8-57,993.62,10.74,65.66
2022-11-9_4-9-57,993.58,10.73,65.02
2022-11-9_4-10-57,993.62,10.75,65.31
2022-11-9_4-11-57,993.66,10.76,65.82
2022-11-9_4-12-57,993.62,10.79,65.29
2022-11-9_4-13-57,993.66,10.76,63.95
2022-11-9_4-14-58,993.71,10.78,65.55
2022-11-9_4-15-58,993.75,10.80,64.75
2022-11-9_4-16-58,993.75,10.79,64.69
2022-11-9_4-17-58,993.71,10.77,64.38
2022-11-9_4-18-58,993.64,10.75,64.22
2022-11-9_4-19-58,993.68,10.77,64.38
2022-11-9_4-20-59,993.68,10.82,64.97
2022-11-9_4-21-59,993.60,10.83,63.92
2022-11-9_4-22-59,993.56,10.81,64.37
2022-11-9_4-23-59,993.54,10.80,64.37
2022-11-9_4-24-59,993.43,10.78,62.90
2022-11-9_4-25-59,993.49,10.83,65.19
2022-11-9_4-27-0,993.60,10.87,64.65
2022-11-9_4-28-0,993.51,10.83,62.37
2022-11-9_4-29-0,993.53,10.84,64.03
2022-11-9_4-30-0,993.49,10.82,64.52
2022-11-9_4-31-0,993.37,10.81,62.97
2022-11-9_4-32-0,993.43,10.79,62.90
2022-11-9_4-33-0,993.37,10.82,63.98
2022-11-9_4-34-1,993.30,10.83,63.16
2022-11-9_4-35-1,993.26,10.82,62.18
2022-11-9_4-36-1,993.28,10.83,61.89
2022-11-9_4-37-1,993.38,10.88,62.72
2022-11-9_4-38-1,993.34,10.91,63.16
2022-11-9_4-39-1,993.30,10.97,62.86
2022-11-9_4-40-1,993.21,11.08,62.94
2022-11-9_4-41-2,993.23,11.03,62.96
2022-11-9_4-42-2,993.25,11.00,61.45
2022-11-9_4-43-2,993.17,10.97,62.29
2022-11-9_4-44-2,993.15,10.96,63.09
2022-11-9_4-45-2,993.09,10.97,62.08
2022-11-9_4-46-2,993.06,10.92,61.35
2022-11-9_4-47-2,993.11,10.90,60.74
2022-11-9_4-48-3,993.09,10.89,62.04
2022-11-9_4-49-3,993.17,10.92,62.66
2022-11-9_4-50-3,993.26,10.96,62.31
2022-11-9_4-51-3,993.06,10.98,63.05
2022-11-9_4-52-3,993.06,10.97,61.91
2022-11-9_4-53-3,993.06,10.96,62.04
2022-11-9_4-54-3,993.15,11.00,62.28
2022-11-9_4-55-4,993.08,11.08,62.48
2022-11-9_4-56-4,993.02,11.10,61.80
2022-11-9_4-57-4,993.08,11.12,61.62
2022-11-9_4-58-4,993.04,11.10,60.98
2022-11-9_4-59-4,993.06,11.10,62.90
2022-11-9_5-0-4,993.12,11.10,61.02
2022-11-9_5-1-4,993.02,11.03,61.44
2022-11-9_5-2-5,993.06,11.06,61.24
2022-11-9_5-3-5,993.04,11.06,61.04
2022-11-9_5-4-5,993.02,11.09,62.04
2022-11-9_5-5-5,993.04,11.10,62.25
2022-11-9_5-6-5,993.04,11.06,62.62
2022-11-9_5-7-5,993.06,11.06,60.96
2022-11-9_5-8-5,993.06,11.10,62.00
2022-11-9_5-9-5,993.06,11.11,61.08
2022-11-9_5-10-6,993.02,11.14,61.41
2022-11-9_5-11-6,993.02,11.14,60.84
2022-11-9_5-12-6,993.02,11.13,62.05
2022-11-9_5-13-6,993.02,11.09,61.38
2022-11-9_5-14-6,992.91,11.10,61.42
2022-11-9_5-15-6,992.93,11.05,60.46
2022-11-9_5-16-6,992.85,11.07,61.02
2022-11-9_5-17-7,992.87,11.07,60.30
2022-11-9_5-18-7,992.76,11.02,59.54
2022-11-9_5-19-7,992.79,11.02,61.59
2022-11-9_5-20-7,992.79,11.03,61.10
2022-11-9_5-21-7,992.81,11.09,61.67
2022-11-9_5-22-8,992.78,11.09,60.14
2022-11-9_5-23-8,992.76,11.08,60.38
2022-11-9_5-24-8,992.76,11.08,60.37
2022-11-9_5-25-8,992.72,11.10,61.46
2022-11-9_5-26-8,992.72,11.14,61.77
2022-11-9_5-27-8,992.65,11.16,61.81
2022-11-9_5-28-8,992.76,11.17,61.23
2022-11-9_5-29-9,992.76,11.17,59.82
2022-11-9_5-30-9,992.76,11.17,61.52
2022-11-9_5-31-9,992.80,11.14,60.75
2022-11-9_5-32-9,992.76,11.12,60.62
2022-11-9_5-33-9,992.72,11.10,61.30
2022-11-9_5-34-9,992.85,11.10,60.59
2022-11-9_5-35-9,992.80,11.13,61.63
2022-11-9_5-36-10,992.76,11.16,62.07
2022-11-9_5-37-10,992.74,11.25,61.50
2022-11-9_5-38-10,992.78,11.32,62.19
2022-11-9_5-39-10,992.86,11.35,61.55
2022-11-9_5-40-10,992.97,11.40,60.70
2022-11-9_5-41-10,992.90,11.45,61.55
2022-11-9_5-42-10,992.97,11.39,59.89
2022-11-9_5-43-11,993.03,11.34,60.14
2022-11-9_5-44-11,992.95,11.29,61.37
2022-11-9_5-45-11,992.91,11.28,60.30
2022-11-9_5-46-11,992.93,11.29,61.01
2022-11-9_5-47-11,992.97,11.31,60.20
2022-11-9_5-48-11,992.95,11.24,60.36
2022-11-9_5-49-11,992.99,11.27,61.09
2022-11-9_5-50-12,993.01,11.27,60.39
2022-11-9_5-51-12,992.91,11.28,59.83
2022-11-9_5-52-12,992.91,11.27,60.49
2022-11-9_5-53-12,992.86,11.30,61.99
2022-11-9_5-54-12,992.86,11.30,60.10
2022-11-9_5-55-12,992.86,11.30,61.56
2022-11-9_5-56-12,992.86,11.30,61.66
2022-11-9_5-57-12,992.90,11.33,62.20
2022-11-9_5-58-13,992.84,11.29,61.15
2022-11-9_5-59-13,992.80,11.33,61.52
2022-11-9_6-0-13,992.80,11.36,62.94
2022-11-9_6-1-13,992.82,11.42,63.00
2022-11-9_6-2-13,992.86,11.49,62.45
2022-11-9_6-3-13,992.88,11.51,61.33
2022-11-9_6-4-13,992.90,11.45,59.99
2022-11-9_6-5-14,992.79,11.42,59.62
2022-11-9_6-6-14,992.79,11.42,60.82
2022-11-9_6-7-14,992.71,11.37,60.46
2022-11-9_6-8-14,992.71,11.34,60.26
2022-11-9_6-9-14,992.71,11.38,61.42
2022-11-9_6-10-14,992.63,11.38,60.76
2022-11-9_6-11-14,992.65,11.35,59.50
2022-11-9_6-12-15,992.75,11.35,60.49
2022-11-9_6-13-15,992.69,11.41,59.39
2022-11-9_6-14-15,992.71,11.42,59.54
2022-11-9_6-15-15,992.65,11.40,59.43
2022-11-9_6-16-15,992.58,11.41,59.77
2022-11-9_6-17-15,992.69,11.46,61.50
2022-11-9_6-18-15,992.56,11.44,59.98
2022-11-9_6-19-16,992.63,11.39,60.26
2022-11-9_6-20-16,992.58,11.36,59.04
2022-11-9_6-21-16,992.63,11.34,60.97
2022-11-9_6-22-16,992.54,11.31,59.69
2022-11-9_6-23-16,992.65,11.35,60.00
2022-11-9_6-24-17,992.63,11.39,60.42
2022-11-9_6-25-17,992.65,11.40,60.80
2022-11-9_6-26-17,992.67,11.40,61.72
2022-11-9_6-27-17,992.75,11.50,61.66
2022-11-9_6-28-17,992.71,11.48,60.04
2022-11-9_6-29-17,992.71,11.46,59.27
2022-11-9_6-30-17,992.58,11.45,60.94
2022-11-9_6-31-18,992.64,11.54,61.22
2022-11-9_6-32-18,992.58,11.56,60.06
2022-11-9_6-33-18,992.64,11.59,61.84
2022-11-9_6-34-18,992.60,11.57,60.36
2022-11-9_6-35-18,992.66,11.54,61.15
2022-11-9_6-36-18,992.66,11.55,60.33
2022-11-9_6-37-18,992.51,11.53,60.88
2022-11-9_6-38-18,992.58,11.51,60.60
2022-11-9_6-39-19,992.54,11.49,60.69
2022-11-9_6-40-19,992.45,11.50,60.20
2022-11-9_6-41-19,992.47,11.46,59.16
2022-11-9_6-42-19,992.45,11.44,61.01
2022-11-9_6-43-19,992.45,11.44,60.62
2022-11-9_6-44-19,992.41,11.43,60.52
2022-11-9_6-45-19,992.39,11.42,60.25
2022-11-9_6-46-20,992.41,11.43,61.09
2022-11-9_6-47-20,992.45,11.44,61.65
2022-11-9_6-48-20,992.43,11.44,60.21
2022-11-9_6-49-20,992.41,11.48,60.65
2022-11-9_6-50-20,992.39,11.46,61.10
2022-11-9_6-51-20,992.34,11.54,61.77
2022-11-9_6-52-20,992.26,11.60,61.52
2022-11-9_6-53-21,992.26,11.55,59.68
2022-11-9_6-54-21,992.28,11.57,60.50
2022-11-9_6-55-21,992.24,11.54,60.68
2022-11-9_6-56-21,992.15,11.51,59.17
2022-11-9_6-57-21,992.24,11.51,61.61
2022-11-9_6-58-21,992.13,11.51,61.71
2022-11-9_6-59-21,992.24,11.50,60.57
2022-11-9_7-0-22,992.17,11.53,61.49
2022-11-9_7-1-22,992.22,11.54,61.08
2022-11-9_7-2-22,992.22,11.53,61.51
2022-11-9_7-3-22,992.19,11.53,61.19
2022-11-9_7-4-22,992.19,11.53,60.38
2022-11-9_7-5-22,992.11,11.49,60.15
2022-11-9_7-6-22,992.15,11.51,61.23
2022-11-9_7-7-23,992.11,11.49,60.43
2022-11-9_7-8-23,992.18,11.46,59.28
2022-11-9_7-9-23,992.05,11.46,59.52
2022-11-9_7-10-23,992.11,11.44,59.24
2022-11-9_7-11-23,992.22,11.43,59.14
2022-11-9_7-12-23,992.24,11.44,59.98
2022-11-9_7-13-23,992.20,11.43,59.61
2022-11-9_7-14-24,992.26,11.42,59.74
2022-11-9_7-15-24,992.18,11.48,60.04
2022-11-9_7-16-24,992.26,11.52,59.70
2022-11-9_7-17-24,992.17,11.52,59.20
2022-11-9_7-18-24,992.17,11.53,59.42
2022-11-9_7-19-24,992.15,11.55,59.93
2022-11-9_7-20-25,992.21,11.58,59.86
2022-11-9_7-21-25,992.17,11.61,59.94
2022-11-9_7-22-25,992.13,11.60,59.92
2022-11-9_7-23-25,992.15,11.60,59.40
2022-11-9_7-24-25,992.23,11.59,61.95
2022-11-9_7-25-25,992.17,11.56,61.55
2022-11-9_7-26-25,992.26,11.55,60.56
2022-11-9_7-27-26,992.15,11.51,60.62
2022-11-9_7-28-26,992.18,11.48,59.90
2022-11-9_7-29-26,992.05,11.42,59.99
2022-11-9_7-30-26,992.14,11.40,60.80
2022-11-9_7-31-26,992.07,11.37,60.56
2022-11-9_7-32-26,992.07,11.37,60.33
2022-11-9_7-33-26,992.01,11.35,59.96
2022-11-9_7-34-27,991.99,11.35,60.00
2022-11-9_7-35-27,991.88,11.34,59.11
2022-11-9_7-36-27,991.84,11.33,59.36
2022-11-9_7-37-27,991.95,11.32,59.28
2022-11-9_7-38-27,991.95,11.32,59.44
2022-11-9_7-39-27,991.95,11.33,59.67
2022-11-9_7-40-27,991.95,11.33,59.62
2022-11-9_7-41-28,992.03,11.31,61.13
2022-11-9_7-42-28,991.99,11.30,61.88
2022-11-9_7-43-28,991.88,11.34,62.65
2022-11-9_7-44-28,991.97,11.33,61.79
2022-11-9_7-45-28,992.05,11.32,62.57
2022-11-9_7-46-28,991.82,11.27,61.95
2022-11-9_7-47-28,991.85,11.22,60.68
2022-11-9_7-48-29,991.89,11.24,62.53
2022-11-9_7-49-29,991.91,11.25,62.67
2022-11-9_7-50-29,991.95,11.27,62.10
2022-11-9_7-51-29,991.97,11.34,62.89
2022-11-9_7-52-29,991.97,11.37,61.92
2022-11-9_7-53-29,992.01,11.40,61.90
2022-11-9_7-54-29,992.03,11.40,61.18
2022-11-9_7-55-30,991.99,11.43,61.41
2022-11-9_7-56-30,992.01,11.44,61.03
2022-11-9_7-57-30,991.96,11.42,61.28
2022-11-9_7-58-30,992.01,11.40,62.04
2022-11-9_7-59-30,991.92,11.36,60.53
2022-11-9_8-0-30,991.95,11.36,60.79
2022-11-9_8-1-30,991.97,11.37,60.79
2022-11-9_8-2-31,991.88,11.39,60.30
2022-11-9_8-3-31,991.95,11.37,60.35
2022-11-9_8-4-31,991.92,11.36,59.99
2022-11-9_8-5-31,991.90,11.35,60.01
2022-11-9_8-6-31,992.01,11.38,60.31
2022-11-9_8-7-31,991.94,11.41,60.86
2022-11-9_8-8-31,991.94,11.42,60.22
2022-11-9_8-9-32,991.95,11.37,59.16
2022-11-9_8-10-32,992.05,11.36,59.68
2022-11-9_8-11-32,992.07,11.38,60.20
2022-11-9_8-12-32,992.03,11.35,59.77
2022-11-9_8-13-32,992.07,11.37,60.29
2022-11-9_8-14-32,992.05,11.36,59.91
2022-11-9_8-15-32,992.14,11.35,59.56
2022-11-9_8-16-33,992.07,11.37,60.31
2022-11-9_8-17-33,992.09,11.38,60.41
2022-11-9_8-18-33,992.05,11.42,60.81
2022-11-9_8-19-33,992.09,11.43,60.19
2022-11-9_8-20-33,992.03,11.41,59.68
2022-11-9_8-21-33,992.03,11.40,60.17
2022-11-9_8-22-34,992.01,11.40,60.28
2022-11-9_8-23-34,992.05,11.41,59.98
2022-11-9_8-24-34,992.03,11.40,60.03
2022-11-9_8-25-34,992.03,11.41,59.74
2022-11-9_8-26-34,991.99,11.43,60.49
2022-11-9_8-27-34,992.03,11.44,60.61
2022-11-9_8-28-34,992.01,11.44,61.13
2022-11-9_8-29-35,991.99,11.43,62.92
2022-11-9_8-30-35,991.96,11.43,62.05
2022-11-9_8-31-35,991.96,11.43,61.65
2022-11-9_8-32-35,991.88,11.43,62.10
2022-11-9_8-33-35,991.96,11.48,61.87
2022-11-9_8-34-35,991.98,11.53,61.89
2022-11-9_8-35-35,992.02,11.60,63.68
2022-11-9_8-36-36,991.96,11.61,61.62
2022-11-9_8-37-36,991.96,11.61,60.68
2022-11-9_8-38-36,991.94,11.61,60.62
2022-11-9_8-39-36,991.96,11.61,61.08
2022-11-9_8-40-36,991.85,11.61,61.33
2022-11-9_8-41-36,991.87,11.61,60.91
2022-11-9_8-42-36,991.94,11.60,60.50
2022-11-9_8-43-37,991.90,11.59,60.52
2022-11-9_8-44-37,991.87,11.58,60.46
2022-11-9_8-45-37,991.90,11.58,60.06
2022-11-9_8-46-37,991.94,11.61,61.13
2022-11-9_8-47-37,991.83,11.61,60.50
2022-11-9_8-48-37,991.83,11.60,59.81
2022-11-9_8-49-37,991.83,11.61,60.23
2022-11-9_8-50-38,991.79,11.62,59.23
2022-11-9_8-51-38,991.81,11.63,59.70
2022-11-9_8-52-38,991.80,11.68,60.15
2022-11-9_8-53-38,991.87,11.71,60.19
2022-11-9_8-54-38,991.74,11.70,59.44
2022-11-9_8-55-38,991.89,11.72,60.36
2022-11-9_8-56-38,991.70,11.74,59.49
2022-11-9_8-57-39,991.72,11.74,59.53
2022-11-9_8-58-39,991.82,11.74,60.03
2022-11-9_8-59-39,991.78,11.77,59.98
2022-11-9_9-0-39,991.85,11.76,59.74
2022-11-9_9-1-39,991.87,11.76,59.35
2022-11-9_9-2-39,991.82,11.75,59.79
2022-11-9_9-3-39,991.85,11.76,59.11
2022-11-9_9-4-40,991.82,11.78,60.03
2022-11-9_9-5-40,991.80,11.78,59.09
2022-11-9_9-6-40,991.80,11.78,59.49
2022-11-9_9-7-40,991.82,11.79,59.24
2022-11-9_9-8-40,991.84,11.80,60.05
2022-11-9_9-9-40,991.84,11.79,61.14
2022-11-9_9-10-40,991.80,11.78,61.66
2022-11-9_9-11-41,991.93,11.79,61.13
2022-11-9_9-12-41,991.82,11.84,61.17
2022-11-9_9-13-41,991.82,11.88,61.30
2022-11-9_9-14-41,991.79,11.91,60.97
2022-11-9_9-15-41,991.84,11.94,60.23
2022-11-9_9-16-41,991.90,11.93,59.65
2022-11-9_9-17-41,991.77,11.91,60.55
2022-11-9_9-18-42,991.79,11.91,59.76
2022-11-9_9-19-42,991.77,11.90,59.12
2022-11-9_9-20-42,991.84,11.95,59.81
2022-11-9_9-21-42,991.81,11.97,60.30
2022-11-9_9-22-42,991.73,11.98,59.26
2022-11-9_9-23-42,991.71,11.98,59.27
2022-11-9_9-24-43,991.68,12.01,60.08
2022-11-9_9-25-43,991.64,12.04,59.85
2022-11-9_9-26-43,991.68,12.06,60.16
2022-11-9_9-27-43,991.70,12.07,59.87
2022-11-9_9-28-43,991.72,12.07,59.36
2022-11-9_9-29-43,991.72,12.08,59.62
2022-11-9_9-30-43,991.64,12.08,59.49
2022-11-9_9-31-44,991.64,12.08,59.39
2022-11-9_9-32-44,991.66,12.09,59.32
2022-11-9_9-33-44,991.68,12.10,59.92
2022-11-9_9-34-44,991.68,12.10,60.91
2022-11-9_9-35-44,991.72,12.12,61.26
2022-11-9_9-36-44,991.61,12.18,61.51
2022-11-9_9-37-44,991.78,12.20,60.78
2022-11-9_9-38-45,991.65,12.24,62.21
2022-11-9_9-39-45,991.69,12.25,62.45
2022-11-9_9-40-45,991.65,12.29,60.83
2022-11-9_9-41-45,991.67,12.29,60.56
2022-11-9_9-42-45,991.65,12.29,59.88
2022-11-9_9-43-45,991.54,12.29,61.10
2022-11-9_9-44-45,991.56,12.29,60.27
2022-11-9_9-45-46,991.56,12.29,60.25
2022-11-9_9-46-46,991.58,12.29,60.22
2022-11-9_9-47-46,991.64,12.32,60.31
2022-11-9_9-48-46,991.69,12.35,60.78
2022-11-9_9-49-46,991.60,12.35,60.59
2022-11-9_9-50-46,991.62,12.36,59.94
2022-11-9_9-51-46,991.58,12.35,60.46
2022-11-9_9-52-47,991.62,12.36,60.50
2022-11-9_9-53-47,991.55,12.43,61.26
2022-11-9_9-54-47,991.55,12.48,60.30
2022-11-9_9-55-47,991.59,12.49,60.36
2022-11-9_9-56-47,991.63,12.51,60.96
2022-11-9_9-57-47,991.57,12.53,60.67
2022-11-9_9-58-47,991.61,12.55,60.59
2022-11-9_9-59-48,991.57,12.57,60.30
2022-11-9_10-0-48,991.56,12.62,60.03
