2022-11-20_20-58-21,986.50,20.30,37.64
2022-11-20_20-59-21,986.57,20.28,38.62
2022-11-20_21-0-21,986.52,20.22,37.89
2022-11-20_21-1-22,986.45,20.18,37.67
2022-11-20_21-2-22,986.47,20.14,38.45
2022-11-20_21-3-22,986.45,20.09,37.98
2022-11-20_21-4-22,986.47,20.04,38.27
2022-11-20_21-5-22,986.46,20.03,38.39
2022-11-20_21-6-22,986.38,20.04,38.37
2022-11-20_21-7-22,986.42,20.11,41.88
2022-11-20_21-8-23,986.42,20.12,38.42
2022-11-20_21-9-23,986.36,20.14,38.76
2022-11-20_21-10-23,986.33,20.13,38.48
2022-11-20_21-11-23,986.38,20.14,40.09
2022-11-20_21-12-23,986.40,20.10,37.72
2022-11-20_21-13-23,986.33,20.08,37.90
2022-11-20_21-14-23,986.33,20.07,37.91
2022-11-20_21-15-24,986.33,20.08,38.68
2022-11-20_21-16-24,986.26,20.09,38.12
2022-11-20_21-17-24,986.27,20.10,37.38
2022-11-20_21-18-24,986.22,20.07,38.26
2022-11-20_21-19-24,986.26,20.09,37.39
2022-11-20_21-20-24,986.20,20.27,37.10
2022-11-20_21-21-24,986.27,20.60,37.17
2022-11-20_21-22-25,986.21,20.72,36.45
2022-11-20_21-23-25,986.20,20.78,36.49
2022-11-20_21-24-25,986.17,20.70,36.85
2022-11-20_21-25-25,986.23,20.63,37.44
2022-11-20_21-26-25,986.18,20.56,37.75
2022-11-20_21-27-25,986.15,20.49,38.65
2022-11-20_21-28-25,986.17,20.45,38.15
2022-11-20_21-29-25,986.14,20.38,37.60
2022-11-20_21-30-26,986.14,20.33,37.16
2022-11-20_21-31-26,986.09,20.32,38.66
2022-11-20_21-32-26,986.05,20.34,37.67
2022-11-20_21-33-26,986.05,20.30,37.56
2022-11-20_21-34-26,986.16,20.29,37.47
2022-11-20_21-35-26,986.10,20.32,37.93
2022-11-20_21-36-26,986.11,20.27,38.10
2022-11-20_21-37-27,986.02,20.28,38.94
2022-11-20_21-38-27,986.03,20.29,38.03
2022-11-20_21-39-27,986.03,20.29,38.19
2022-11-20_21-40-27,986.02,20.28,40.57
2022-11-20_21-41-27,986.04,20.24,37.98
2022-11-20_21-42-27,985.98,20.22,38.32
2022-11-20_21-43-27,986.00,20.23,37.99
2022-11-20_21-44-28,986.13,20.23,38.38
2022-11-20_21-45-28,986.09,20.22,37.74
2022-11-20_21-46-28,986.06,20.20,37.91
2022-11-20_21-47-28,986.04,20.18,37.74
2022-11-20_21-48-28,985.99,20.17,37.64
2022-11-20_21-49-28,985.92,20.13,37.54
2022-11-20_21-50-28,985.90,20.13,37.03
2022-11-20_21-51-29,985.98,20.36,36.51
2022-11-20_21-52-29,985.96,20.60,36.24
2022-11-20_21-53-29,986.03,20.73,35.94
2022-11-20_21-54-29,985.92,20.78,36.28
2022-11-20_21-55-29,986.00,20.68,36.80
2022-11-20_21-56-29,985.91,20.58,36.96
2022-11-20_21-57-29,985.93,20.50,37.14
2022-11-20_21-58-29,985.85,20.46,39.69
2022-11-20_21-59-30,985.88,20.41,38.06
2022-11-20_22-0-30,985.80,20.38,37.64
2022-11-20_22-1-30,985.96,20.36,37.86
2022-11-20_22-2-30,985.89,20.32,37.77
2022-11-20_22-3-30,985.89,20.27,37.67
2022-11-20_22-4-30,985.82,20.24,37.58
2022-11-20_22-5-30,985.81,20.23,37.60
2022-11-20_22-6-31,985.86,20.21,38.03
2022-11-20_22-7-31,985.81,20.18,37.72
2022-11-20_22-8-31,985.81,20.13,37.42
2022-11-20_22-9-31,985.83,20.09,37.38
2022-11-20_22-10-31,985.85,20.04,37.64
2022-11-20_22-11-31,985.81,20.04,37.86
2022-11-20_22-12-31,985.76,20.05,37.83
2022-11-20_22-13-32,985.76,20.06,37.90
2022-11-20_22-14-32,985.80,20.03,37.74
2022-11-20_22-15-32,985.76,20.15,36.96
2022-11-20_22-16-32,985.80,20.27,36.50
2022-11-20_22-17-32,985.70,20.48,36.26
2022-11-20_22-18-32,985.77,20.62,36.00
2022-11-20_22-19-32,985.78,20.62,36.58
2022-11-20_22-20-32,985.75,20.55,36.61
2022-11-20_22-21-33,985.75,20.52,37.02
2022-11-20_22-22-33,985.62,20.45,37.45
2022-11-20_22-23-33,985.66,20.36,37.59
2022-11-20_22-24-33,985.71,20.28,37.31
2022-11-20_22-25-33,985.65,20.20,37.34
2022-11-20_22-26-33,985.63,20.14,37.40
2022-11-20_22-27-33,985.63,20.10,37.98
2022-11-20_22-28-34,985.60,20.13,37.77
2022-11-20_22-29-34,985.58,20.17,37.55
2022-11-20_22-30-34,985.54,20.20,37.61
2022-11-20_22-31-34,985.55,21.84,39.25
2022-11-20_22-32-34,985.46,22.91,35.41
2022-11-20_22-33-34,985.52,24.28,37.71
2022-11-20_22-34-34,985.40,25.51,35.00
2022-11-20_22-35-34,985.45,25.62,29.69
2022-11-20_22-36-35,985.82,23.69,35.90
2022-11-20_22-37-35,985.76,21.58,36.09
2022-11-20_22-38-35,985.81,20.83,37.62
2022-11-20_22-39-35,985.77,19.91,37.32
2022-11-20_22-40-35,985.92,19.28,38.64
2022-11-20_22-41-35,985.84,18.89,39.08
2022-11-20_22-42-36,985.81,18.67,39.51
2022-11-20_22-43-36,985.74,18.54,39.83
2022-11-20_22-44-36,985.83,18.44,39.93
2022-11-20_22-45-36,985.79,18.38,40.07
2022-11-20_22-46-36,985.78,18.37,40.44
2022-11-20_22-47-36,985.62,10.07,36.07
2022-11-20_22-48-49,985.23,2.77,51.57
2022-11-20_22-49-49,984.91,-0.60,59.85
2022-11-20_22-50-50,984.91,-1.68,64.95
2022-11-20_22-51-50,984.81,-2.00,67.54
2022-11-20_22-52-50,984.81,-2.10,67.44
2022-11-20_22-53-50,984.77,-2.21,68.05
2022-11-20_22-54-50,984.79,-2.29,67.60
2022-11-20_22-55-50,984.85,-2.26,68.08
2022-11-20_22-56-50,984.87,-2.31,68.57
2022-11-20_22-57-51,984.81,-2.32,69.00
2022-11-20_22-58-51,984.77,-2.26,68.27
2022-11-20_22-59-51,984.81,-2.23,67.65
2022-11-20_23-0-51,984.85,-2.32,68.50
2022-11-20_23-1-51,984.89,-2.34,68.83
2022-11-20_23-2-51,984.80,-2.42,69.58
2022-11-20_23-3-51,984.85,-2.32,69.15
2022-11-20_23-4-51,984.79,-2.25,68.46
2022-11-20_23-5-52,984.87,-2.26,68.92
2022-11-20_23-6-52,984.85,-2.32,68.54
2022-11-20_23-7-52,984.74,-2.36,68.99
2022-11-20_23-8-52,984.77,-2.35,68.46
2022-11-20_23-9-52,984.81,-2.33,68.47
2022-11-20_23-10-52,984.64,-2.36,68.05
2022-11-20_23-11-53,984.74,-2.41,68.29
2022-11-20_23-12-53,984.72,-2.37,69.08
2022-11-20_23-13-53,984.72,-2.32,68.72
2022-11-20_23-14-53,984.77,-2.31,69.13
2022-11-20_23-15-53,984.74,-2.36,69.28
2022-11-20_23-16-53,984.74,-2.37,68.95
2022-11-20_23-17-53,984.72,-2.37,68.87
