2022-11-6_23-34-28,990.89,8.58,52.64
2022-11-6_23-35-28,990.85,8.56,52.56
2022-11-6_23-36-28,990.91,8.54,51.60
2022-11-6_23-37-28,990.89,8.54,52.10
2022-11-6_23-38-29,990.91,8.54,53.56
2022-11-6_23-39-29,990.93,8.51,53.86
2022-11-6_23-40-29,990.89,8.49,52.05
2022-11-6_23-41-29,990.95,8.47,54.97
2022-11-6_23-42-29,990.99,8.44,53.07
2022-11-6_23-43-29,990.91,8.45,53.50
2022-11-6_23-44-29,990.97,8.43,53.43
2022-11-6_23-45-30,991.02,8.44,53.09
2022-11-6_23-46-30,990.99,8.43,53.09
